    module	       row	   crystal	     theta	       phi	       tau	      posX	      posY	      posZ	       pDz	    pTheta	      pPhi	      pDy1	      pDx1	      pDx2	     pAlp1	      pDy2	      pDx3	      pDx4	     pAlp2
         #	         #	         #	     [deg]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	      [mm]	     [deg]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]	      [mm]	      [mm]	      [mm]	     [deg]
         3	        64	         8	   6.02211	   151.645	  -61.7775	  -311.891	   172.031	   2272.73	      0.02	  0.288681	   45.0354	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	         9	    6.2254	   148.328	  -58.4795	  -311.884	   195.003	   2272.69	      0.02	  0.288737	   45.0466	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        10	   6.44806	    145.23	  -55.3999	  -311.873	   218.086	   2272.62	      0.02	  0.288798	   45.0588	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        11	   6.68814	   142.345	   -52.534	  -311.861	   241.073	   2272.54	      0.02	  0.288869	   45.0727	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        12	   6.94384	   139.665	  -49.8734	  -311.848	   264.068	   2272.45	      0.02	  0.288946	   45.0877	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        13	   7.21351	    137.18	  -47.4071	  -311.834	   287.074	   2272.36	      0.02	  0.289031	   45.1047	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        14	   7.49562	   134.877	  -45.1229	  -311.816	   310.195	   2272.23	      0.02	  0.289123	    45.123	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        15	   7.78884	   132.743	   -43.008	  -311.797	   333.222	    2272.1	      0.02	  0.289223	   45.1425	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        16	   8.09195	   130.766	  -41.0495	  -311.776	   356.261	   2271.95	      0.02	  0.289329	   45.1637	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        17	   8.40389	   128.932	  -39.2349	  -311.755	   379.315	   2271.81	      0.02	  0.289445	   45.1862	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        18	    8.7237	    127.23	  -37.5522	   -311.73	   402.485	   2271.62	      0.02	  0.289568	   45.2104	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        19	   9.38371	   124.179	  -34.5385	  -311.705	   425.944	   2271.45	      0.02	  0.205884	   89.9998	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        20	   10.0664	   121.531	  -31.9288	  -311.674	    449.81	    2271.2	      0.02	  0.206305	   90.0001	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        21	   10.4149	   120.337	  -30.7541	   -311.64	   473.342	   2270.93	      0.02	  0.290296	   45.3532	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        22	   10.7675	   119.221	  -29.6563	  -311.607	   496.625	   2270.68	      0.02	  0.290466	    45.386	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        23	   11.1239	   118.174	  -28.6289	  -311.572	   519.826	   2270.41	      0.02	  0.290642	   45.4206	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        24	   11.4837	   117.192	   -27.666	  -311.537	   543.049	   2270.14	      0.02	  0.290828	   45.4562	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        25	   11.8465	   116.269	  -26.7622	  -311.501	   566.297	   2269.88	      0.02	  0.291021	    45.494	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        26	   12.2122	   115.401	  -25.9128	   -311.46	   589.669	   2269.56	      0.02	  0.291223	    45.533	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        27	   12.5804	   114.582	  -25.1132	  -311.421	   612.962	   2269.24	      0.02	  0.291433	   45.5732	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        28	    12.951	    113.81	  -24.3597	  -311.379	   636.279	   2268.92	      0.02	   0.29165	   45.6152	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        29	   13.3237	   113.079	  -23.6485	  -311.337	   659.629	   2268.61	      0.02	  0.291877	   45.6588	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        30	   14.0749	   111.733	  -22.3408	  -311.288	   683.481	   2268.23	      0.02	  0.209417	        90	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        31	   14.4531	   111.112	  -21.7386	  -311.233	   707.282	   2267.77	      0.02	  0.292607	   45.7984	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        32	   14.8328	   110.522	  -21.1674	  -311.185	    730.75	   2267.39	      0.02	  0.292868	    45.848	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        33	    15.214	    109.96	  -20.6252	  -311.137	   754.256	   2267.02	      0.02	  0.293137	   45.8989	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        34	   15.5965	   109.426	  -20.1099	  -311.082	   777.891	   2266.59	      0.02	  0.293415	   45.9517	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        35	   15.9802	   108.916	  -19.6195	  -311.029	   801.458	   2266.17	      0.02	  0.293704	   46.0058	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        36	   16.3651	    108.43	  -19.1526	  -310.975	    825.06	   2265.74	      0.02	  0.294001	   46.0619	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        37	    16.751	   107.966	  -18.7074	  -310.922	   848.706	   2265.32	      0.02	  0.294306	   46.1191	        10	         5	         5	         0	        10	         5	         5	         0
         3	        64	        38	    17.138	   107.521	  -18.2826	  -310.862	   872.483	   2264.84	      0.02	  0.294621	    46.178	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         1	     5.712	       180	       -90	   -334.93	   11.1551	   2272.47	      0.02	  0.288099	   45.1122	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         2	   5.72651	   175.908	  -85.9279	  -334.936	   34.2027	   2272.54	      0.02	  0.288505	   45.0006	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         3	    5.7698	   171.856	  -81.8968	  -334.939	    57.146	   2272.58	      0.02	  0.288517	   45.0029	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         4	   5.84125	   167.884	  -77.9451	  -334.941	   80.0918	   2272.61	      0.02	  0.288535	   45.0066	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         5	   5.93983	   164.025	  -74.1068	  -334.941	   103.041	   2272.63	      0.02	  0.288561	   45.0115	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         6	   6.06422	   160.308	  -70.4102	  -334.938	   126.099	   2272.63	      0.02	  0.288594	   45.0181	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         7	   6.21287	   156.754	  -66.8765	  -334.933	   149.057	   2272.62	      0.02	  0.288633	   45.0262	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         8	   6.38409	   153.378	  -63.5205	  -334.927	    172.02	   2272.58	      0.02	  0.288683	   45.0355	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	         9	   6.57612	   150.187	  -60.3503	   -334.92	   194.991	   2272.54	      0.02	  0.288736	   45.0466	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	        10	   6.78718	   147.186	  -57.3691	  -334.908	   218.073	   2272.48	      0.02	    0.2888	   45.0588	        10	         5	         5	         0	        10	         5	         5	         0
         3	        65	        11	   7.01556	   144.372	  -54.5751	  -334.896	   241.058	   2272.41	      0.02	  0.288869	   45.0726	        10	         5	         5	         0	        10	         5	         5	         0
